manifesto_id,filename,path,municipality,state,party,party_abbreviation,election_year,election_type,document_type,mapping_method,mapping_status,city_abbreviation
GLMP-A906C1AC21,bn09lin.txt,manifestos/bn09lin.txt,Bonn,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,bn
GLMP-4EA73282D8,bn09fdp.txt,manifestos/bn09fdp.txt,Bonn,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,bn
GLMP-C805E4604F,bn09gru.txt,manifestos/bn09gru.txt,Bonn,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,bn
GLMP-5E426761DC,bn09spd.txt,manifestos/bn09spd.txt,Bonn,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,bn
GLMP-C41E73E58B,bt09fdp.txt,manifestos/bt09fdp.txt,Bottrop,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,bt
GLMP-55CF13B9CE,bt09spd.txt,manifestos/bt09spd.txt,Bottrop,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,bt
GLMP-B236593025,bt09odp.txt,manifestos/bt09odp.txt,Bottrop,Nordrhein-Westfalen,Ökologisch-Demokratische Partei (ÖDP),odp,2009.0,local election,Wahlprogramm,legacy_filename,ok,bt
GLMP-9E8A8897B9,do09cdu.txt,manifestos/do09cdu.txt,Dortmund,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,do
GLMP-74D7180925,do09lin.txt,manifestos/do09lin.txt,Dortmund,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,do
GLMP-9283F4513E,do09gru.txt,manifestos/do09gru.txt,Dortmund,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,do
GLMP-9288303E7F,do09lib.txt,manifestos/do09lib.txt,Dortmund,Nordrhein-Westfalen,Lokaldemokratie in Bielefeld,lib,2009.0,local election,Wahlprogramm,legacy_filename,ok,do
GLMP-D63C88D2E0,do09spd.txt,manifestos/do09spd.txt,Dortmund,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,do
GLMP-AD14B1705A,ds09cdu.txt,manifestos/ds09cdu.txt,Duesseldorf,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ds
GLMP-4A891D4E9B,ds09fdp.txt,manifestos/ds09fdp.txt,Duesseldorf,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,ds
GLMP-05AE87802B,ds09fwg.txt,manifestos/ds09fwg.txt,Duesseldorf,Nordrhein-Westfalen,Freie Wähler,fwg,2009.0,local election,Wahlprogramm,legacy_filename,ok,ds
GLMP-7C991A6AAD,ds09gru.txt,manifestos/ds09gru.txt,Duesseldorf,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,ds
GLMP-62E60E60DF,du09cdu.txt,manifestos/du09cdu.txt,Duisburg,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-986758D8A9,du09lin.txt,manifestos/du09lin.txt,Duisburg,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-272B1945EC,du09fdp.txt,manifestos/du09fdp.txt,Duisburg,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-7C8C559AFF,du09gru.txt,manifestos/du09gru.txt,Duisburg,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-2D5C441DF6,du09jud.txt,manifestos/du09jud.txt,Duisburg,Nordrhein-Westfalen,Junges Duisburg,jud,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-160EE54BA0,du09spd.txt,manifestos/du09spd.txt,Duisburg,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-506A225DBB,du09sgu.txt,manifestos/du09sgu.txt,Duisburg,Nordrhein-Westfalen,"Sozial, Gerecht, Unabhängig",sgu,2009.0,local election,Wahlprogramm,legacy_filename,ok,du
GLMP-F053FA94E9,es09lin.txt,manifestos/es09lin.txt,Essen,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,es
GLMP-3DFA4C86F2,es09ebb.txt,manifestos/es09ebb.txt,Essen,Nordrhein-Westfalen,Essener Bürger Bündnis,ebb,2009.0,local election,Wahlprogramm,legacy_filename,ok,es
GLMP-E77708571D,es09fdp.txt,manifestos/es09fdp.txt,Essen,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,es
GLMP-86E6B8065B,es09gru.txt,manifestos/es09gru.txt,Essen,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,es
GLMP-373D63D8D7,ge09big.txt,manifestos/ge09big.txt,Gelsenkirchen,Nordrhein-Westfalen,Bürger Initiative Gelsenkirchen,big,2009.0,local election,Wahlprogramm,legacy_filename,ok,ge
GLMP-1B2F183821,ge09fdp.txt,manifestos/ge09fdp.txt,Gelsenkirchen,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,ge
GLMP-A53908EDD2,ge09gru.txt,manifestos/ge09gru.txt,Gelsenkirchen,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,ge
GLMP-0AACDCB7CD,ha09cdu.txt,manifestos/ha09cdu.txt,Hagen,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ha
GLMP-9BEA2CBB21,ha09fdp.txt,manifestos/ha09fdp.txt,Hagen,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,ha
GLMP-5CB8AF89E3,ha09gru.txt,manifestos/ha09gru.txt,Hagen,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,ha
GLMP-907E408F77,ha09hak.txt,manifestos/ha09hak.txt,Hagen,Nordrhein-Westfalen,Hagen Aktiv,hak,2009.0,local election,Wahlprogramm,legacy_manual_override,ok,ha
GLMP-0BED9222DD,ha09spd.txt,manifestos/ha09spd.txt,Hagen,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,ha
GLMP-F6AADFF00A,hm09cdu.txt,manifestos/hm09cdu.txt,Hamm,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,hm
GLMP-282E12CAD9,hm09gru.txt,manifestos/hm09gru.txt,Hamm,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,hm
GLMP-0ECDD89B99,ko09cdu.txt,manifestos/ko09cdu.txt,Koeln,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ko
GLMP-B1BA963242,ko09lin.txt,manifestos/ko09lin.txt,Koeln,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,ko
GLMP-FCE0F128ED,ko09gru.txt,manifestos/ko09gru.txt,Koeln,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,ko
GLMP-D68AA04016,ko09spd.txt,manifestos/ko09spd.txt,Koeln,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,ko
GLMP-D95B53294B,kr09cdu.txt,manifestos/kr09cdu.txt,Krefeld,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,kr
GLMP-0CA7A19D28,kr09fdp.txt,manifestos/kr09fdp.txt,Krefeld,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,kr
GLMP-47194E11D9,kr09spd.txt,manifestos/kr09spd.txt,Krefeld,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,kr
GLMP-57425C12E6,le09cdu.txt,manifestos/le09cdu.txt,Leverkusen,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,le
GLMP-C9B3BF30FE,le09fdp.txt,manifestos/le09fdp.txt,Leverkusen,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,le
GLMP-188E157FA9,le09fwg.txt,manifestos/le09fwg.txt,Leverkusen,Nordrhein-Westfalen,Freie Wähler,fwg,2009.0,local election,Wahlprogramm,legacy_filename,ok,le
GLMP-DE5F047925,le09spd.txt,manifestos/le09spd.txt,Leverkusen,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,le
GLMP-4937F3D413,mg09lin.txt,manifestos/mg09lin.txt,Moenchengladbach,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,mg
GLMP-4F05D236B1,mg09fdp.txt,manifestos/mg09fdp.txt,Moenchengladbach,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,mg
GLMP-5F1A607537,mg09gru.txt,manifestos/mg09gru.txt,Moenchengladbach,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,mg
GLMP-3ABE926D5C,mg09spd.txt,manifestos/mg09spd.txt,Moenchengladbach,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,mg
GLMP-C02205BF5B,mo09cdu.txt,manifestos/mo09cdu.txt,Moers,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,mo
GLMP-3FB9BB7AE8,mo09lin.txt,manifestos/mo09lin.txt,Moers,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,mo
GLMP-4A1BE43E5F,mo09fdp.txt,manifestos/mo09fdp.txt,Moers,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,mo
GLMP-A409DF06CF,mo09fbg.txt,manifestos/mo09fbg.txt,Moers,Nordrhein-Westfalen,Freie Bürger-Gemeinschaft Moers,fbg,2009.0,local election,Wahlprogramm,legacy_filename,ok,mo
GLMP-98CF77A715,mh09cdu.txt,manifestos/mh09cdu.txt,Muelheim an der Ruhr,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,mh
GLMP-D246A97818,mh09fdp.txt,manifestos/mh09fdp.txt,Muelheim an der Ruhr,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,mh
GLMP-3043298F44,mh09mbi.txt,manifestos/mh09mbi.txt,Muelheim an der Ruhr,Nordrhein-Westfalen,Mülheimer Bürger Initiative,mbi,2009.0,local election,Wahlprogramm,legacy_filename,ok,mh
GLMP-4E93EB455C,ms09cdu.txt,manifestos/ms09cdu.txt,Muenster,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ms
GLMP-35AD972814,ms09lin.txt,manifestos/ms09lin.txt,Muenster,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,ms
GLMP-4EFC76BB57,ms09fdp.txt,manifestos/ms09fdp.txt,Muenster,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,ms
GLMP-931A894A51,ms09spd.txt,manifestos/ms09spd.txt,Muenster,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,ms
GLMP-59F28CCE99,ms09odp.txt,manifestos/ms09odp.txt,Muenster,Nordrhein-Westfalen,Ökologisch-Demokratische Partei (ÖDP),odp,2009.0,local election,Wahlprogramm,legacy_filename,ok,ms
GLMP-32780BB8A2,ne09cdu.txt,manifestos/ne09cdu.txt,Neuss,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ne
GLMP-797115F3EB,ne09gru.txt,manifestos/ne09gru.txt,Neuss,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,ne
GLMP-293DA1E198,ne09spd.txt,manifestos/ne09spd.txt,Neuss,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,ne
GLMP-D583C9265D,ob09cdu.txt,manifestos/ob09cdu.txt,Oberhausen,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,ob
GLMP-87B1945028,ob09lin.txt,manifestos/ob09lin.txt,Oberhausen,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,ob
GLMP-0519521122,pb09cdu.txt,manifestos/pb09cdu.txt,Paderborn,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,pb
GLMP-81D27EB3D9,pb09dip.txt,manifestos/pb09dip.txt,Paderborn,Nordrhein-Westfalen,Demokratische Initiative Parderborn,dip,2009.0,local election,Wahlprogramm,legacy_filename,ok,pb
GLMP-7E18E1FED1,pb09fdp.txt,manifestos/pb09fdp.txt,Paderborn,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,pb
GLMP-1D5C98EE35,pb09gru.txt,manifestos/pb09gru.txt,Paderborn,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,pb
GLMP-B4B7B353E2,pb09spd.txt,manifestos/pb09spd.txt,Paderborn,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,pb
GLMP-82A2A2482D,re09gru.txt,manifestos/re09gru.txt,Recklinghausen,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,re
GLMP-6ECDB31A16,re09spd.txt,manifestos/re09spd.txt,Recklinghausen,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,re
GLMP-9242A9F295,rs09cdu.txt,manifestos/rs09cdu.txt,Remscheid,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,rs
GLMP-BCE4AD7D8E,rs09fdp.txt,manifestos/rs09fdp.txt,Remscheid,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,rs
GLMP-350745BE57,rs09spd.txt,manifestos/rs09spd.txt,Remscheid,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,rs
GLMP-2710825467,rs09wir.txt,manifestos/rs09wir.txt,Remscheid,Nordrhein-Westfalen,Wählergemeinschaft in Remscheid (W.i.R.),wir,2009.0,local election,Wahlprogramm,legacy_filename,ok,rs
GLMP-81353936E6,si09cdu.txt,manifestos/si09cdu.txt,Siegen,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,si
GLMP-D22EFC2FCE,si09gru.txt,manifestos/si09gru.txt,Siegen,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,si
GLMP-7A5EEE821B,sg09cdu.txt,manifestos/sg09cdu.txt,Solingen,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,sg
GLMP-F7A0C9A1B6,sg09fdp.txt,manifestos/sg09fdp.txt,Solingen,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,sg
GLMP-44B2E8BB07,sg09fbu.txt,manifestos/sg09fbu.txt,Solingen,Nordrhein-Westfalen,Freie Bürger Union,fbu,2009.0,local election,Wahlprogramm,legacy_filename,ok,sg
GLMP-640DD1DB71,ul09uvl.txt,manifestos/ul09uvl.txt,Ulm,Baden-Württemberg,Ulmer Vorort-Liste,uvl,2009.0,local election,Wahlprogramm,legacy_filename,ok,ul
GLMP-545C4F3E22,wu09cdu.txt,manifestos/wu09cdu.txt,Wuppertal,Nordrhein-Westfalen,CDU,cdu,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-3D6F5D4E8C,wu09lin.txt,manifestos/wu09lin.txt,Wuppertal,Nordrhein-Westfalen,Die Linke,lin,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-52374756CD,wu09fdp.txt,manifestos/wu09fdp.txt,Wuppertal,Nordrhein-Westfalen,FDP,fdp,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-08AFEC0D3C,wu09gru.txt,manifestos/wu09gru.txt,Wuppertal,Nordrhein-Westfalen,Grüne,gru,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-8306BDC506,wu09spd.txt,manifestos/wu09spd.txt,Wuppertal,Nordrhein-Westfalen,SPD,spd,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-DC465AE909,wu09wfw.txt,manifestos/wu09wfw.txt,Wuppertal,Nordrhein-Westfalen,Wählergemeinschaft für Wuppertal,wfw,2009.0,local election,Wahlprogramm,legacy_filename,ok,wu
GLMP-97549B2EA6,bs11lin.txt,manifestos/bs11lin.txt,Braunschweig,Niedersachsen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-3E1029D327,bs11fdp.txt,manifestos/bs11fdp.txt,Braunschweig,Niedersachsen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-4A1746F0C9,bs11spd.txt,manifestos/bs11spd.txt,Braunschweig,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,bs
GLMP-6E6CCF9735,da11cdu.txt,manifestos/da11cdu.txt,Darmstadt,Hessen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-5003196905,da11lin.txt,manifestos/da11lin.txt,Darmstadt,Hessen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-34FCB8D753,da11fdp.txt,manifestos/da11fdp.txt,Darmstadt,Hessen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-0709F4D933,da11fwg.txt,manifestos/da11fwg.txt,Darmstadt,Hessen,Freie Wähler,fwg,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-8BA40A904E,da11gru.txt,manifestos/da11gru.txt,Darmstadt,Hessen,Grüne,gru,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-E1045748AB,da11pir.txt,manifestos/da11pir.txt,Darmstadt,Hessen,Piraten,pir,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-D2FCDC91A2,da11spd.txt,manifestos/da11spd.txt,Darmstadt,Hessen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-FE27956573,da11uwi.txt,manifestos/da11uwi.txt,Darmstadt,Hessen,UWIGA (nabhängige Wählergemeinschaft hervor gegangen aus  IG Abwasser),uwi,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-7A093A7A45,da11uff.txt,manifestos/da11uff.txt,Darmstadt,Hessen,Uffbasse,uff,2011.0,local election,Wahlprogramm,legacy_filename,ok,da
GLMP-51143BE2CF,dl11cdu.txt,manifestos/dl11cdu.txt,Delmenhorst,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-DA5239BE9A,dl11fdp.txt,manifestos/dl11fdp.txt,Delmenhorst,Niedersachsen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-3D04026C15,dl11spd.txt,manifestos/dl11spd.txt,Delmenhorst,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,dl
GLMP-659E4A8CC6,em11cdu.txt,manifestos/em11cdu.txt,Emden,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-3C6BD567A3,em11fdp.txt,manifestos/em11fdp.txt,Emden,Niedersachsen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-F6A4029258,em11spd.txt,manifestos/em11spd.txt,Emden,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,em
GLMP-C497DFCF9C,ff11cdu.txt,manifestos/ff11cdu.txt,Frankfurt am Main,Hessen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-B6DB5F9DEA,ff11lin.txt,manifestos/ff11lin.txt,Frankfurt am Main,Hessen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-18C2F279CF,ff11eul.txt,manifestos/ff11eul.txt,Frankfurt am Main,Hessen,Europa-Liste Frankfurt,eul,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-4A87373A5A,ff11fdp.txt,manifestos/ff11fdp.txt,Frankfurt am Main,Hessen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-912BBB4DC0,ff11fag.txt,manifestos/ff11fag.txt,Frankfurt am Main,Hessen,FlughafenAusbauGegner,fag,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-AABCB6B48B,ff11fwg.txt,manifestos/ff11fwg.txt,Frankfurt am Main,Hessen,Freie Wähler,fwg,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-4A7E9AC9DF,ff11gru.txt,manifestos/ff11gru.txt,Frankfurt am Main,Hessen,Grüne,gru,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-D0CEA2831C,ff11pir.txt,manifestos/ff11pir.txt,Frankfurt am Main,Hessen,Piraten,pir,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-37B808F7E4,ff11spd.txt,manifestos/ff11spd.txt,Frankfurt am Main,Hessen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-6574608501,ff11oek.txt,manifestos/ff11oek.txt,Frankfurt am Main,Hessen,ÖkoLinX-ARL,oek,2011.0,local election,Wahlprogramm,legacy_filename,ok,ff
GLMP-C2CC27EAFB,go11cdu.txt,manifestos/go11cdu.txt,Goettingen,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-E5B38130BD,go11fdp.txt,manifestos/go11fdp.txt,Goettingen,Niedersachsen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-E45C45E04B,go11spd.txt,manifestos/go11spd.txt,Goettingen,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,go
GLMP-80D03A0808,hv11cdu.txt,manifestos/hv11cdu.txt,Hannover,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-B1C665A34F,hv11lin.txt,manifestos/hv11lin.txt,Hannover,Niedersachsen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-FAC1431AE4,hv11spd.txt,manifestos/hv11spd.txt,Hannover,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,hv
GLMP-ED035E7522,ka11cdu.txt,manifestos/ka11cdu.txt,Kassel,Hessen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-B644438326,ka11lin.txt,manifestos/ka11lin.txt,Kassel,Hessen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-BA5605B1AC,ka11fdp.txt,manifestos/ka11fdp.txt,Kassel,Hessen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-C152C4BE57,ka11gru.txt,manifestos/ka11gru.txt,Kassel,Hessen,Grüne,gru,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-C643CAF9C0,ka11pir.txt,manifestos/ka11pir.txt,Kassel,Hessen,Piraten,pir,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-6916584166,ka11spd.txt,manifestos/ka11spd.txt,Kassel,Hessen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,ka
GLMP-3A12FCA4A4,of11cdu.txt,manifestos/of11cdu.txt,Offenbach am Main,Hessen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-0B3A8E04C6,of11lin.txt,manifestos/of11lin.txt,Offenbach am Main,Hessen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-408A055262,of11rep.txt,manifestos/of11rep.txt,Offenbach am Main,Hessen,Die Republikaner,rep,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-67D4A4D611,of11fdp.txt,manifestos/of11fdp.txt,Offenbach am Main,Hessen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-FE04AFC637,of11fno.txt,manifestos/of11fno.txt,Offenbach am Main,Hessen,Forum Neues Offenbach,fno,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-D51488E16C,of11fwg.txt,manifestos/of11fwg.txt,Offenbach am Main,Hessen,Freie Wähler,fwg,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-9559DE53D3,of11gru.txt,manifestos/of11gru.txt,Offenbach am Main,Hessen,Grüne,gru,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-55222AE30E,of11pir.txt,manifestos/of11pir.txt,Offenbach am Main,Hessen,Piraten,pir,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-AD3F56E2DF,of11spd.txt,manifestos/of11spd.txt,Offenbach am Main,Hessen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,of
GLMP-08C87DE050,ol11cdu.txt,manifestos/ol11cdu.txt,Oldenburg,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-253AE9BC8A,ol11lin.txt,manifestos/ol11lin.txt,Oldenburg,Niedersachsen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-F1506548ED,ol11fdp.txt,manifestos/ol11fdp.txt,Oldenburg,Niedersachsen,FDP,fdp,2011.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-0C48D0D4C9,ol11gru.txt,manifestos/ol11gru.txt,Oldenburg,Niedersachsen,Grüne,gru,2011.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-61C5AE4441,ol11spd.txt,manifestos/ol11spd.txt,Oldenburg,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,ol
GLMP-CCF17E2743,os11cdu.txt,manifestos/os11cdu.txt,Osnabrueck,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,os
GLMP-38AC9D8AAC,sa11cdu.txt,manifestos/sa11cdu.txt,Salzgitter,Niedersachsen,CDU,cdu,2011.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-FD6ABE9226,sa11lin.txt,manifestos/sa11lin.txt,Salzgitter,Niedersachsen,Die Linke,lin,2011.0,local election,Wahlprogramm,legacy_filename,ok,sa
GLMP-AD5B3B1D3F,sa11spd.txt,manifestos/sa11spd.txt,Salzgitter,Niedersachsen,SPD,spd,2011.0,local election,Wahlprogramm,legacy_filename,ok,sa
