source;filename;content_hash;bytes;manifesto_id;municipality;state;party;party_abbreviation;election_year;document_type;program_scope;classification_reason;path
main;Sangerhausen_Grüne_2024.txt;a81a34c81251640138f07b9556928b297d0f5c43c1cc9fb938e22d0e7fc5a63f;15174;GLMP-938D6D0CC3;Sangerhausen;Sachsen-Anhalt;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Sangerhausen_Grüne_2024.txt
main;Schleiz_FDP_2024.txt;0c60a7f0d19a4216eccf331175c17e157f4ee28aba00d5734d6ad8d518666d32;3602;GLMP-5BA7A9F7D7;Schleiz;Thüringen;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schleiz_FDP_2024.txt
main;Schorfheide_CDU_2024.txt;e12d3f2647aced56f8be554097674be55a808a182020e90129c8a44fa0997860;11328;GLMP-6B3D73B21A;Schorfheide;Brandenburg;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schorfheide_CDU_2024.txt
main;Schorfheide_SPD_2024.txt;5dfd4e133e27d8c3e0951b3eab12e235dcc50bd6c4d60f0f8c254311ef5f1880;89002;GLMP-242870E55D;Schorfheide;Brandenburg;SPD;spd;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Schorfheide_SPD_2024.txt
main;Schorfheide_WIR_2024.txt;0dc0bc1c6b922271d07a4a23b9ee9b1c3c35626f0a7f8af7e6115c04f2f85df5;3403;GLMP-ACF07EF89A;Schorfheide;Brandenburg;WIR;wir;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schorfheide_WIR_2024.txt
main;Schwaan_CDU_2024.txt;2237a9a20d5bcdab7d5ecfa100ccdd95cc0ff110c21e48d05d404f77e8186345;6934;GLMP-60965F93FC;Schwaan;Mecklenburg-Vorpommern;CDU;cdu;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Schwaan_CDU_2024.txt
main;Schwaan_Grüne_2024.txt;a1453a55433bf86e8a25b255ee3dad905672b6c0c5dac4a7e19d1a983070a87e;1585;GLMP-E0268598FB;Schwaan;Mecklenburg-Vorpommern;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwaan_Grüne_2024.txt
main;Schwaan_Linke_2024.txt;79686d8da0e0106cbaa76125bb5ad0dcd753d75ca1764b6a9cbfe5572be907ea;3905;GLMP-7CC3C7CCFB;Schwaan;Mecklenburg-Vorpommern;Linke;;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Schwaan_Linke_2024.txt
main;Schwaan_SSV_2024.txt;d6b0aea2039b2338db369ad46d3856771f3689f8c6dd3a13c42c863b503c43aa;1433;GLMP-BE04C2A2CF;Schwaan;Mecklenburg-Vorpommern;SSV;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwaan_SSV_2024.txt
main;Schwaan_UWS_2024.txt;cfc9a1ae2ad97883bfef2fbc4ee0e8ec297048ce964d27cc5e7eadc5a06110b2;1341;GLMP-D61B3C3C9C;Schwaan;Mecklenburg-Vorpommern;UWS;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwaan_UWS_2024.txt
main;Schwerin_AfD_2024.txt;838a18e73cf5e973a08d1b24ebdcbbfc24e113cb8ab74b645e973a0716cca695;27370;GLMP-5526D819E5;Schwerin;Mecklenburg-Vorpommern;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_AfD_2024.txt
main;Schwerin_CDU_2024.txt;aa62789786c1f8b19b80a578890cd9d219f9e84299fe1baa0e20828f047c6cdb;14116;GLMP-96230CEE0F;Schwerin;Mecklenburg-Vorpommern;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_CDU_2024.txt
main;Schwerin_FDP_2024.txt;1bdafb4339a19e67254d85a816e695c4f7ae31195f1ce52a608feab0d075dd72;3765;GLMP-67341ABCE1;Schwerin;Mecklenburg-Vorpommern;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_FDP_2024.txt
main;Schwerin_Grüne_2024.txt;4ad173001c96c2bc61178c6ae775cc17a5518a632f4491ab88dc9cd908591e8a;70761;GLMP-569D47D48E;Schwerin;Mecklenburg-Vorpommern;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_Grüne_2024.txt
main;Schwerin_Linke_2024.txt;857ce59e78fa605cef066bd2631cd5f2e47af3a85cbccfc9a1b2b37067089b79;31434;GLMP-61D4B6BC08;Schwerin;Mecklenburg-Vorpommern;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_Linke_2024.txt
main;Schwerin_SPD_2024.txt;c658d7e2eb74b12df241467c152cb87d50df5d667cb85e2ecbce5c8aab5728c2;38850;GLMP-DDE826D304;Schwerin;Mecklenburg-Vorpommern;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwerin_SPD_2024.txt
main;Schwäbisch Gmünd_Die Bürgerliste Schwäbisch Gmünd_2024.txt;e38233807c3b739e4bd9c1ddfe92a98db9f5d5d6e82880f2f114faab30220392;7755;GLMP-FF76A787A6;Schwäbisch Gmünd;Baden-Württemberg;Die Bürgerliste Schwäbisch Gmünd;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwäbisch Gmünd_Die Bürgerliste Schwäbisch Gmünd_2024.txt
main;Schwäbisch Gmünd_FDP_2024.txt;3c57ef86131e2be6e11861ed8cb441d3fc4dcda1c0731506b685a8223c856490;99158;GLMP-9DF09D8FBA;Schwäbisch Gmünd;Baden-Württemberg;FDP;fdp;2024.0;anderes kommunales Wahlprogramm;Land;Dokument in Zusatzordner klassifiziert;manifestos/Schwäbisch Gmünd_FDP_2024.txt
main;Schwäbisch Gmünd_Grüne_2024.txt;90aecb6427b6eb8d9f0e6e1b7dca075427fe41b327eda343f8fd88d3e652e6d7;62543;GLMP-E7DAE86850;Schwäbisch Gmünd;Baden-Württemberg;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Schwäbisch Gmünd_Grüne_2024.txt
main;Schwäbisch Gmünd_SPD_2024.txt;21424f5529cccbfc7ab0b62817d133c8f7478077d61138bed0534a2d4dcc12c8;23727;GLMP-4C29BA379E;Schwäbisch Gmünd;Baden-Württemberg;SPD;spd;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Schwäbisch Gmünd_SPD_2024.txt
main;Schwäbisch Gmünd_söl_2024.txt;ffb3f01f857158081dba8a4117d77397eec220becf23ba5125d34922f9346c6f;19523;GLMP-B6873AA86F;Schwäbisch Gmünd;Baden-Württemberg;söl;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Schwäbisch Gmünd_söl_2024.txt
main;Seelow_AfD_2024.txt;afb80bf32bc7d208c7fedc164ec6d93cecbd9d5dcc9e4a867c31c1e2b3aa190d;10817;GLMP-0BE7B805AC;Seelow;Brandenburg;AfD;;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Seelow_AfD_2024.txt
main;Seelow_CDU_2024.txt;b8dee09fc4aa7ce5a2fdbada4b0bfdfd5ce8c420c080a11dc0eca8e386c3fd32;10154;GLMP-E80FF1CABF;Seelow;Brandenburg;CDU;cdu;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Seelow_CDU_2024.txt
main;Seelow_Linke_2024.txt;51f12cb297975a882ebc9a46802cb2189c7fa3f95ad5018a0ece421892375b1b;2197;GLMP-AAD0A9D9A0;Seelow;Brandenburg;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Seelow_Linke_2024.txt
main;Seelow_SPD_2024.txt;d39b6ab8ae3766696574a30a25abacdd76fecc4649fba6fd003d029e6cf1a829;22683;GLMP-EAB0599510;Seelow;Brandenburg;SPD;spd;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Seelow_SPD_2024.txt
main;Sigmaringen_Grüne_2024.txt;6206af1d3081211b717a5e5572ffb02526ae210c0cca9ec4d539cb71dee37a45;3459;GLMP-2EF9A777B2;Sigmaringen;Baden-Württemberg;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sigmaringen_Grüne_2024.txt
main;Sindelfingen_CDU_2024.txt;038f5ba102659e81288380921592020180afee6f57d0a00bab00b9ca7ec4e267;23156;GLMP-1DF841DED7;Sindelfingen;Baden-Württemberg;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_CDU_2024.txt
main;Sindelfingen_FDP_2024.txt;90ae4ce4eab75721c871c5dc8fa3d617f37f3e69850d374ad510dbaf824a2fa9;84479;GLMP-C6EB60E749;Sindelfingen;Baden-Württemberg;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_FDP_2024.txt
main;Sindelfingen_FWG_2024.txt;9eb951bb3e5ec55d19c782bbe1243b6b2571b2b0811f132220908b60d63a3722;7296;GLMP-D9C95DE8F8;Sindelfingen;Baden-Württemberg;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_FWG_2024.txt
main;Sindelfingen_Grüne_2024.txt;9708ce3dae7b61ee89cbc45141cc14643823ef48aa8e8b7ac9f16a2aeaabfb8f;853;GLMP-CE9B2534A6;Sindelfingen;Baden-Württemberg;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_Grüne_2024.txt
main;Sindelfingen_Linke_2024.txt;9bb842d1b2f66522e429224d1d1ccbcd9a70ccf00d2bc68a8d18353f6319cf8b;12280;GLMP-244C5D09C6;Sindelfingen;Baden-Württemberg;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_Linke_2024.txt
main;Sindelfingen_SPD_2024.txt;99c14348f65087c37fe114925a189da97a1c865a5ef1fdbec2feb78bfcb60773;47264;GLMP-BEC02286EF;Sindelfingen;Baden-Württemberg;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sindelfingen_SPD_2024.txt
main;Sonneberg_CDU_2024.txt;b5d1342b85b89439d85b61e8d69c519dde30e8f157bbb47b464bd1689d4c8a7a;6340;GLMP-285547FEFE;Sonneberg;Thüringen;CDU;cdu;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Sonneberg_CDU_2024.txt
main;Sonneberg_Grüne_2024.txt;1f9dd2fe52f65972f0170e236eb1e7765e38086772c483ac6d5ff985dc4d4a39;3920;GLMP-6CD7C8494E;Sonneberg;Thüringen;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Sonneberg_Grüne_2024.txt
main;Sonneberg_PRO SON_2024.txt;95ba22e9b6a9d1dc6e361c061b3238998cee70a3adfa50e691f3bf85c15c4bb3;9113;GLMP-DF30B18500;Sonneberg;Thüringen;PRO SON;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sonneberg_PRO SON_2024.txt
main;Speyer_FDP_2024.txt;8db981dbf3bb009b2278c45984a07683555aa9f02bc4ee235ba8103d7dba2a04;26995;GLMP-5382616DCF;Speyer;Rheinland-Pfalz;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Speyer_FDP_2024.txt
main;Speyer_Grüne_2024.txt;20893ee08f601aea959f774b67908eab707c93063eb51c033d08f043ddcca0b6;30779;GLMP-B1582EEE52;Speyer;Rheinland-Pfalz;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Speyer_Grüne_2024.txt
main;Speyer_SPD_2024.txt;15786751f8090dc20fe25637975655e66af4fb55f90f253395a82b0e28b0f75c;17559;GLMP-5F1BFF99AA;Speyer;Rheinland-Pfalz;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Speyer_SPD_2024.txt
main;Stavenhagen (Reuterstadt)_CDU_2024.txt;16ab727458207681e484336ace629a67534d613970b97a4f47e6a9646b81ea68;12282;GLMP-C273E81D6D;Stavenhagen (Reuterstadt);Mecklenburg-Vorpommern;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stavenhagen (Reuterstadt)_CDU_2024.txt
main;Stavenhagen (Reuterstadt)_Linke_2024.txt;fd821e2aa01c6702bd328f06e94ae7cb4f3f5cdd71557c4d95ef579f5904b901;10031;GLMP-462AEB1EF7;Stavenhagen (Reuterstadt);Mecklenburg-Vorpommern;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stavenhagen (Reuterstadt)_Linke_2024.txt
main;Staßfurt_CDU_2024.txt;d2062159349b7f01f6f91c8bb40d4f7fbdbff4c7b9d927f59bdb570d637b40a0;4155;GLMP-6AEAA996CE;Staßfurt;Sachsen-Anhalt;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Staßfurt_CDU_2024.txt
main;Staßfurt_Grüne_2024.txt;67798fc26623a30ab16c2e6c611e1445ae07e334c7e60825ed838789167cb87f;4151;GLMP-CD5A4A18C2;Staßfurt;Sachsen-Anhalt;Grüne;gru;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Staßfurt_Grüne_2024.txt
main;Staßfurt_SPD_2024.txt;d696d19cd7f9d3c860d5df7cc508227dc2babb4e10e40c32419c6117eb4b1e00;442;GLMP-973497691E;Staßfurt;Sachsen-Anhalt;SPD;spd;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Staßfurt_SPD_2024.txt
main;Staßfurt_Unabhängige Bürgervertretung Staßfurt_2024.txt;98dff847432dc570463cd5ee6102277e84123f72cd4ca101c11f9dba6ed8a9fc;2128;GLMP-75425A701D;Staßfurt;Sachsen-Anhalt;Unabhängige Bürgervertretung Staßfurt;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Staßfurt_Unabhängige Bürgervertretung Staßfurt_2024.txt
main;Steißlingen_CDU_2024.txt;836516df2d14fcce8bdeb79148f1624901c612fbc5e95c4da125593acf65d87e;2585;GLMP-F6FFD74F4A;Steißlingen;Baden-Württemberg;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Steißlingen_CDU_2024.txt
main;Steißlingen_FWG_2024.txt;79e3e81b9421072fe87f193ba70d379243ed5206d23207cac4a2780b2a792d84;2070;GLMP-0B0D153F0D;Steißlingen;Baden-Württemberg;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Steißlingen_FWG_2024.txt
main;Stralsund_AfD_2024.txt;76dfd5499dddb9715310a54808c4f401816c316c3bf5bb5b28fffdaf1bc7b1ab;16155;GLMP-2DFB93A487;Stralsund;Mecklenburg-Vorpommern;AfD;;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Stralsund_AfD_2024.txt
main;Stralsund_Bürger für Stralsund_2024.txt;2a5da540b7d172dd387775f733bb641775de1bb8b5f392033ed0306cfb0bc138;5668;GLMP-1EDEE4201F;Stralsund;Mecklenburg-Vorpommern;Bürger für Stralsund;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stralsund_Bürger für Stralsund_2024.txt
main;Stralsund_CDU_2024.txt;4d593e89a34dc2d971b19738eac1d727d3eb1397429468b08a6cdf665634429b;44624;GLMP-C5241BB4A5;Stralsund;Mecklenburg-Vorpommern;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stralsund_CDU_2024.txt
main;Stralsund_FDP_2024.txt;54d0e4ad40519ce8ebaa747c755e415d2c566cfee288bcaef4e299e244b65d1e;20605;GLMP-6ACE924F03;Stralsund;Mecklenburg-Vorpommern;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stralsund_FDP_2024.txt
main;Stralsund_Grüne_2024.txt;cc6fda3382276dabc407c7b828bc7ffb3414cb2f6bb20285cb5c5510ee8a2fe2;21136;GLMP-A74419A754;Stralsund;Mecklenburg-Vorpommern;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stralsund_Grüne_2024.txt
main;Stralsund_SPD_2024.txt;027de9dc65c8ecb15f8fe18af90adbd69c63a52dbcbaa486561fba63414f493e;2058;GLMP-FFBFA98159;Stralsund;Mecklenburg-Vorpommern;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stralsund_SPD_2024.txt
main;Stuttgart_AfD_2024.txt;0e8922f1e624f072734d784874d0a2efe15047525b95c290548a786594592354;72041;GLMP-E7AD23C7C9;Stuttgart;Baden-Württemberg;AfD;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_AfD_2024.txt
main;Stuttgart_CDU_2024.txt;ef659979acc911f1822bf150f1041402dab43a25c5243da5289c545d3fa61e4f;17777;GLMP-6F8952841B;Stuttgart;Baden-Württemberg;CDU;cdu;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_CDU_2024.txt
main;Stuttgart_Children First_2024.txt;0b586447879a97f6e41c3af583c83075ab51a35fc7dbd2cf11e6c52e72583993;3306;GLMP-44DCE8B435;Stuttgart;Baden-Württemberg;Children First;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Children First_2024.txt
main;Stuttgart_Die Stadtisten_2024.txt;b6c5827ec88da88a5fa5e55157e1008b2f5decd254d36f16c3068f359e94539f;14827;GLMP-53A96EF1A7;Stuttgart;Baden-Württemberg;Die Stadtisten;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Die Stadtisten_2024.txt
main;Stuttgart_FDP_2024.txt;37541058d42e63dae6999d92d703ab3e65a242ee4585a90c1bb958749feb4534;33969;GLMP-F93B6BC606;Stuttgart;Baden-Württemberg;FDP;fdp;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_FDP_2024.txt
main;Stuttgart_FWG_2024.txt;a5b5dc5233fb4deeeb04aa7eddbf029cc10d6700fbd2d145acd3ad850032a9e0;5265;GLMP-C058A1D946;Stuttgart;Baden-Württemberg;FWG;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_FWG_2024.txt
main;Stuttgart_FeLi_2024.txt;14bdcd7642620e802d0df4c60da1c3cf6309885c8bc455f16b6e617fc660702a;2038;GLMP-87E9A3ADD3;Stuttgart;Baden-Württemberg;FeLi;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_FeLi_2024.txt
main;Stuttgart_Grüne_2024.txt;8f7320dca8bb92312da090c0b7ae217d33b8bba3fab8fe4125938c1bdd19677f;63295;GLMP-934A25A697;Stuttgart;Baden-Württemberg;Grüne;gru;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Grüne_2024.txt
main;Stuttgart_Klimaliste_2024.txt;c66554b0275b649e31c1001c0a7ce870b2e2eefcd30cf4fbb4c3036ac90ac9df;66119;GLMP-250FBA0565;Stuttgart;Baden-Württemberg;Klimaliste;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Klimaliste_2024.txt
main;Stuttgart_Linke_2024.txt;54a2f4dd9e2d6ccfbe2b7ca9432d3f3b0944a131723a5fbfa5dc002795e0e68b;7823;GLMP-77686CD243;Stuttgart;Baden-Württemberg;Linke;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Linke_2024.txt
main;Stuttgart_SPD_2024.txt;aae8ed20aea63feac161a5d724d34e07a86f087caf18998f4a48732830c3a909;73208;GLMP-7D8A47F500;Stuttgart;Baden-Württemberg;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_SPD_2024.txt
main;Stuttgart_Stuttgarter Liste_2024.txt;58d5a1c91125e253cc1c24f8761a7efee44cf0533bfa0db36401b818bf219464;60507;GLMP-5E6EB74066;Stuttgart;Baden-Württemberg;Stuttgarter Liste;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Stuttgarter Liste_2024.txt
main;Stuttgart_SÖS_2024.txt;4d68d04c79560ca43bece0d8be0e76d8c0b39cd6d11ff300c2c2338aeb51cb05;40210;GLMP-C2B5621A33;Stuttgart;Baden-Württemberg;SÖS;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_SÖS_2024.txt
main;Stuttgart_Vielfalt_2024.txt;44b4a07f4f0cbb8b65693d12ef9003e997366841a563cd31872bc3e2e0d1030a;6028;GLMP-0FA73F3E33;Stuttgart;Baden-Württemberg;Vielfalt;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Vielfalt_2024.txt
main;Stuttgart_Volt_2024.txt;d8e339ada94362cff64bd37217cb8579ee1217a4db2b7f5a77a38ca01ec4de38;128158;GLMP-B738670071;Stuttgart;Baden-Württemberg;Volt;vlt;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_Volt_2024.txt
main;Stuttgart_ÖDP_2024.txt;64bc150f5c58ae23d2536f195328f7ebfd417ac93647de1df9a42e6f117e3141;1619;GLMP-85D76812B1;Stuttgart;Baden-Württemberg;ÖDP;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Stuttgart_ÖDP_2024.txt
main;Sulz am Neckar_SPD_2024.txt;a1ab55eab767606467070bd3e63801178bfab3a21634ace7474c07edaf1ce75b;2287;GLMP-AB42317EB3;Sulz am Neckar;Baden-Württemberg;SPD;spd;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sulz am Neckar_SPD_2024.txt
main;Sundhagen_AfD_2024.txt;b3315a5682a84f7cb95f563e02df74d0808c560821ba1086e558161a459c1403;15814;GLMP-CABA51A03A;Sundhagen;Mecklenburg-Vorpommern;AfD;;2024.0;anderes kommunales Wahlprogramm;Landkreis;Dokument in Zusatzordner klassifiziert;manifestos/Sundhagen_AfD_2024.txt
main;Sundhagen_BKW_2024.txt;9c3b58b5f708906a3c37811916b79fb7334cf7d25f0cab9af40b2cb3b577230a;1253;GLMP-6821C7FBAE;Sundhagen;Mecklenburg-Vorpommern;BKW;;2024.0;anderes kommunales Wahlprogramm;Gemeinde;Dokument in Zusatzordner klassifiziert;manifestos/Sundhagen_BKW_2024.txt
main;Sundhagen_CDU_2024.txt;54422068eb189e6eb084047880b444b66674d5376f394b2f42686f1b418c6f21;11675;GLMP-E4E0A0A4E3;Sundhagen;Mecklenburg-Vorpommern;CDU;cdu;2024.0;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;Dokument in Zusatzordner klassifiziert;manifestos/Sundhagen_CDU_2024.txt
main;Sundhagen_Linke_2024.txt;0adee750734cbeccecf819b43c4b84c6e1fb55c94aba61b80c52df90cc474b06;18440;GLMP-38C5A3061E;Sundhagen;Mecklenburg-Vorpommern;Linke;;2024.0;anderes kommunales Wahlprogramm;Land;Dokument in Zusatzordner klassifiziert;manifestos/Sundhagen_Linke_2024.txt
main;Sömmerda_BIS_2024.txt;53fd2f6687000e520c58b8e19912e55a669ef8ee530cc0df26d016aa556160ab;2359;GLMP-D49FACDC70;Sömmerda;Thüringen;BIS;;2024.0;Kommunalwahlprogramm Gemeinde;Gemeinde;Hauptkorpus: kommunales Wahlprogramm der Gemeinde;manifestos/Sömmerda_BIS_2024.txt
