document_id;filename;document_type;program_scope;election_year;content_hash;bytes;source_count;main_file_count;other_file_count
DOC-55142f92b934;ch14par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;55142f92b9341ee8a0e2c9004e891a491b73fb130979c2ac949948a78cdf2c8d;946;1;1;0
DOC-5522c3e9718b;Cottbus_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5522c3e9718b4a96f48753368ab8e1170b548559c4668e7578af8d275839b4c2;24508;1;1;0
DOC-55257a464a1c;dr19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;55257a464a1c7c3093a9ec3aff4d4c7106dff0d072e71cd7267b1fde4fa1cbec;59370;1;1;0
DOC-5536383fe45b;po14dia.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5536383fe45b0743a048b82850649184c6505d934a2641abef5ae4e4a1444ba6;67829;1;1;0
DOC-55367ce75cd2;Tangermünde_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;55367ce75cd21ae8e49aa7887ac9217cd85e6c37c19c723b52a4fa85fd8ef2d2;683;1;1;0
DOC-5570acb80c4c;po19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5570acb80c4ceb3495d4d7daa13e5c166c3e9ed6e902694fa70aab4d914c00df;54771;1;1;0
DOC-5578bbc95226;st19par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5578bbc9522641a1aa0be8110b69205c57766117ce83b8a6f2ef0e9f3148759a;474;1;1;0
DOC-558a9361c297;Frankfurt (Oder)_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;558a9361c29781d7c2753decd95599578716b6aa2531f1279605de74c4611014;13328;1;1;0
DOC-558cea877d38;ka16cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;558cea877d389054c84c5de4c71817c6b150b5adc7b446aa76111df20fe79c19;39504;1;1;0
DOC-558d4a600535;Keltern_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;558d4a600535534130da3bcea5d2fb93c0533be8c0c0e4ddf6a4935f57fda45f;1685;1;1;0
DOC-5590d43df849;Neustadt an der Weinstraße_AfD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5590d43df8493e3bbfeee9daec86e176982447505876d9c891dd8331e1c1de54;11172;1;1;0
DOC-55f02ed3aead;Bad Kreuznach_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;55f02ed3aeadad9e8f1d53d7e17089ed2383d88dee334bd05ee31541f13a7f67;11973;1;1;0
DOC-565b534196c0;Lauter-Bernsbach_CDU_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;565b534196c03172c7ef22c3c617c335ac4e74ec9d4e19d958f5408bd06c72b0;17574;2;1;1
DOC-5682d3e19822;Weimar_Die Basis_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5682d3e1982293d042e2955e03f0eb8dad9d1e46f934400fc400569f75a01e96;2444;1;1;0
DOC-56b13c541b32;Hainichen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;56b13c541b32c436cd789bdf12a5b599851a8e16dd26b1b3b0870ccfcaace710;1059;1;1;0
DOC-56bdaaa12ede;Friedrichshafen_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;56bdaaa12edee61cbeec7646e1fb47ded2f68be178f5e2f75ed3cdd8f778cb17;29041;1;1;0
DOC-56c3af354cf1;wz14wzl.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;56c3af354cf15094c1f0efc5432e2144115b5d8801a3b2d624d90e229a7454a9;14609;1;1;0
DOC-56c8adae8100;du04lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;56c8adae810019e4677f3387a459b81153a3421d10dfd37461f14a065dfd1054;134859;1;1;0
DOC-56d79b686de2;do20bvt.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;56d79b686de22b08a82920b4f38d3517e80aff80628d2d0112f499400ac48b58;2971;1;1;0
DOC-56dbf5d92583;ma19mal.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;56dbf5d92583252456171f51651ec481a4bb06f860f07974f25b8e92390d3195;7980;1;1;0
DOC-57062eca1fa4;Zerbst_FDP_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;57062eca1fa4a0aa9e01dd3e58375e4188af6c594008d6e3d4c00000336e2700;1318;1;1;0
DOC-570a4a49c375;Mainz_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;570a4a49c375d2b6ee6fa0a42b4967bc089745d380e972144a8f242989915629;135483;1;1;0
DOC-572c53b78dbd;lp19par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;572c53b78dbd2518b4529ed5b66a7d4f37f2942209a7a7d62095a91a1f517cc7;1709;1;1;0
DOC-573918205312;Böblingen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;57391820531249719fbde0fb04246e87744f14400f17c45bfe4c9b2c2d644f05;43726;1;1;0
DOC-574111496210;Möckern_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;5741114962101ba3de06eab0c14fd7a11ac688a97665b5c26b9cf710c3bcd121;57625;2;1;1
DOC-575953251587;hv16fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;5759532515870047003de6e03e69de6260f587bafcfa5209cab038749678ddef;47910;1;1;0
DOC-575962651c07;Ransbach-Baumbach_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;575962651c070986d132e4c283651a66de220791ffcd51b4fbd5d409e1b08963;3575;1;1;0
DOC-5793540c65f2;Neustadt an der Weinstraße_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5793540c65f29a067f68496894821654d4b638acfd4c25089dc9f742d4a027c8;7391;1;1;0
DOC-57ad5da33e3c;mg04fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;57ad5da33e3c0bc6ea2cf61bb73ad8fff8d7ce22d27ae16415ebaa64500a7356;10525;1;1;0
DOC-57af892629b5;Koblenz_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;57af892629b591d8eaf2401eeb0bcff0d466ed52fa56e56a607f60a659ac9f74;52877;1;1;0
DOC-57b3d2297db9;sa11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;57b3d2297db9c12c2a193b1acf3d26ffc49c645f4c53a1fdd35e32d0470ffb94;13876;1;1;0
DOC-57c41fe8a444;ch14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;57c41fe8a444c54b35f9ea879a2becddf057ab27eb916430dec0f4542a8a9233;42670;1;1;0
DOC-57fa3c781b11;ks14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;57fa3c781b1145619bcf6141d4c56a6e77ea4c08949c30296f694247dc752a4c;51987;1;1;0
DOC-57fd5e125a6f;Brieselang_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;57fd5e125a6f3041233ffd265fb4d4a2f2e351975656d3b6e2a9233c6f406031;2136;1;1;0
DOC-57ff37a38a3a;Kaiserslautern_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;57ff37a38a3a0f4cb1423ce2b6dca751886d5496384dbba40391309634547da2;19545;1;1;0
DOC-5871c69d67d5;sg20fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;5871c69d67d5f1e9c795124868dd09dfdd1492df80d61e3d9152cd56dca5d109;34625;1;1;0
DOC-5873c48906e9;bi14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5873c48906e9fb7f32448990f1d44a3f67a1f144e4c4ed411c82560104f5e8e3;64940;1;1;0
DOC-58aeda1c3c66;dl11cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2011.0;58aeda1c3c6694e3bd25962ffc3beb8f71618815b5149883ffca5a19ae73361d;37501;1;1;0
DOC-58b40e92f303;Gommern_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;58b40e92f3039197d7db8b669914bbc79b08151009c1d7849821ac52fdf696d0;3444;1;1;0
DOC-58ce00388e1a;ka89cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1989.0;58ce00388e1aaa8c3159d97a9523d7aceeb168fb994a2d1ec3dd74fbdddbedfd;34889;1;1;0
DOC-58d5a1c91125;Stuttgart_Stuttgarter Liste_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;58d5a1c91125e253cc1c24f8761a7efee44cf0533bfa0db36401b818bf219464;60507;1;1;0
DOC-59004c70ae47;rs04fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;59004c70ae47627bf6cd94a4f1e2636cbf538324fcf83fe1b374533dcc6906a5;26459;1;1;0
DOC-591aaa256368;ms14uwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;591aaa2563684dad417dc5f9b2b01248727337e78e035e0d682f055500edbc59;36383;1;1;0
DOC-59407dede40b;ka06spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;59407dede40bf16ab52ee35c89dea7e44b3fe739b229c31c51568f9d7f53aac2;38526;1;1;0
DOC-594e8a884567;ma14fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;594e8a884567ebfb1e097cc17c8969e215c41436be12a21c1c041e591a015f87;15574;1;1;0
DOC-596d0694a611;Freiburg im Breisgau_Freiburg Lebenswert_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;596d0694a611b212a9f8f3876d6c68e1032cfb30867152c878b20d3cb8464e54;10816;1;1;0
DOC-597c24c2eef1;Saalfeld (Saale)_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;597c24c2eef10985cb57302c06cce5da2f02f37f013ccdc2fe5fb44b72af22b2;4691;1;1;0
DOC-597d30a7fab5;Ottweiler_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;597d30a7fab56911a1a3b789e89304e47885f97dfa8eccec686a4bfce5c2237b;702;1;1;0
DOC-59a0a531bf19;Sangerhausen_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;59a0a531bf19ab9fac960ced0a5001a80f3f5b38bcac0e7557537b658a1192da;2616;1;1;0
DOC-59aed3fbacbb;mg04fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;59aed3fbacbb969caa94d23b08ecf4c7efb0636d8c4d3ef3d2fb5add69d6422b;47933;1;1;0
DOC-59c0d0052814;ds20rep.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;59c0d00528144643edb60c8b7ca4df842a4b727d6e6986f2e6d37b9a64a0596b;7468;1;1;0
DOC-59c0fc6b7463;Leinefelde-Worbis_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;59c0fc6b746323dd5b17615af732c33713dc1fcd43a31fa6b65c5ad3582d71c3;1498;1;1;0
DOC-59dcd36f03ac;Nieder-Olm_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;59dcd36f03aca14d4e15aa1a67792696209f209d3c98161f41f685dbd6dd7205;6263;1;1;0
DOC-59f73601767e;dl16gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;59f73601767ec3c6428cdbe50c2e42dd30934d7b6a3b1d648a56dc4dbebf47d5;22286;1;1;0
DOC-59fe3356f026;au14pol.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;59fe3356f0263da8adcecd21e64f1f85682c1b3faf72bcf915526a52acda9456;5471;1;1;0
DOC-5a71442ef3f8;pb14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5a71442ef3f8fac17601209933f01c50a6ff81888f723fb6c14fb774579ff5b2;25722;1;1;0
DOC-5a8051b03292;ko14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5a8051b0329223808cd57c9e6120d7dd00cf865d0c93eddfeaccd7488acf7753;160201;1;1;0
DOC-5a88a991df9c;Mettlach_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;5a88a991df9c4b20b9bc1b5c93489e98a2169fd595e773442cc7448aa4a7d78f;12131;2;1;1
DOC-5aa1f00af091;ob14bob.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5aa1f00af0919ac915d256cb22bc992695b51321ac41fbcb2a79c89616a451fa;125761;1;1;0
DOC-5ae3f0ddea6f;kb19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5ae3f0ddea6f3f72480b5cc1183fb7fec1809d6d8de02d8bd9e315c9a539317e;3895;1;1;0
DOC-5b12289d2d60;hn19gru.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5b12289d2d60498a18cf19bd9040a454debb327a03f7b030d9594086be73e5fe;56741;1;1;0
DOC-5b220147a271;Trier_CDU_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5b220147a2714c01656beff97d8014e0fdac662a743d8641ea9a96e97e5afe75;23950;1;1;0
DOC-5b84dd21b94e;ka97cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1997.0;5b84dd21b94e6bbc79dddd9b7b21f141d3b23a8031d8ff84457d312d4e2e5f45;7238;1;1;0
DOC-5b9449495601;es09lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;5b944949560128effbd0786f4812c65256c2b159fa7e4a9e7ad6df3fabf4481f;123635;1;1;0
DOC-5b9d4692775d;kr09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;5b9d4692775d81c9ea581e85c3d841a5efee3084d38a3e5bf859dae666eeea75;91222;1;1;0
DOC-5bb6cba63f52;Karlsruhe_KAL_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5bb6cba63f523047016cdf5b42a8206255b31b188f221bef5dfd3adc060bcbe6;7140;1;1;0
DOC-5bd373303938;dl16spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;5bd3733039387a7f2b314d4e4d4328cc1f31b3725993fa2e8d7bba3e44e52087;47871;1;1;0
DOC-5be6371f1f59;wu14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5be6371f1f5919aa02b4958c07c0a75d3412365b6b3d0fcae3ae3e3d3ad038b0;49182;1;1;0
DOC-5bf08e99a62f;lb13fwg.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2013.0;5bf08e99a62f52b042cb0d1ba679debe3451d116c0fed1538dc118600d033506;35361;1;1;0
DOC-5bf5104a3f6e;fr14uff.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5bf5104a3f6ea63df11bcaaadf3166a0f38174212f9696ff34c77bac3c10ee4c;42796;1;1;0
DOC-5c01d6d0c061;lu19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5c01d6d0c061c5324c26e9648b1a67c291d9221bdcf04d289ea6c934b7706737;97572;1;1;0
DOC-5c32886a57cf;kr20afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;5c32886a57cfcfbe3f7077db5a9ecca40bb388027c074c4633cce87594ebc04e;22898;1;1;0
DOC-5ce650e95e06;ne99spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;1999.0;5ce650e95e063a45f2ba7911440bd32522a642b1677891c8268792c96d9e256c;74934;1;1;0
DOC-5cef6b743b32;Bad Belzig_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5cef6b743b3253353f16501fef70da75611bdc5101bcd22be2835b52db912c20;17529;1;1;0
DOC-5d0c1ce6161e;mu14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5d0c1ce6161e1d27b5332eb4e49b98aa1cb4be3a9d186d885529863d98812164;82812;1;1;0
DOC-5d1064e0a0ea;mz19pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;5d1064e0a0eaef3212a01d07a78b32483e9e6dbf52ce504d8ad3a41dcd564e24;6697;1;1;0
DOC-5d4159545fad;ms04cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;5d4159545fad56deeae888d432aba8e9c06c97aab0d3db6a0bde446740ba13df;48568;1;1;0
DOC-5d93be86f01d;Gera_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5d93be86f01d2a3efce4989cf0bfab8c522cbe2ec7670078c8bf841e511f3c79;42786;1;1;0
DOC-5d979819144c;Potsdam_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5d979819144c4a37b6b0d9831042d43b253725f377c5528c635c912f7438706a;102476;1;1;0
DOC-5dfd4e133e27;Schorfheide_SPD_2024.txt;anderes kommunales Wahlprogramm;Landkreis und Gemeinden;2024.0;5dfd4e133e27d8c3e0951b3eab12e235dcc50bd6c4d60f0f8c254311ef5f1880;89002;2;1;1
DOC-5e353c26e63c;au20par.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;5e353c26e63cea29f1d6d83e399f1f2ebfb2cdc5f5cdc69df1bad5ed0491ecac;4349;1;1;0
DOC-5e475512f784;bg09cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;5e475512f7841a914f14c448aedd11ccef38cc8e9289bbd821f5fc44653981c9;100810;1;1;0
DOC-5e73367d871e;Saalfeld (Saale)_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5e73367d871e84ef8259c708540224981630b10ca3564892654c9421fc2cdfd6;5147;1;1;0
DOC-5e7a676e0c4b;Greifswald_Tierschutzpartei_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5e7a676e0c4bf6becb9d359b9aecedc963636f281978846917e7d17c11c05bc1;3512;1;1;0
DOC-5e8af3ae5d02;Heidelberg_GAL_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5e8af3ae5d022c2b7996095c3581ba65c42d2831316bbb75661a8245f144781e;22051;1;1;0
DOC-5e9ea2bdc905;hd14pir.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;5e9ea2bdc905503b463f9708d8b2d0cafe59b73a3552a702db8663f5da76122b;16718;1;1;0
DOC-5ea393f650d8;ac20odp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;5ea393f650d8bb86ca669d4a6deeb07d96ede2dca96ba989657006de2cf33469;12836;1;1;0
DOC-5edae09da99e;Haßloch_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5edae09da99eeefbbfa310f47610d2befdb0edd8a5294ca469d8edcf4e93de57;6645;1;1;0
DOC-5f47af712a76;Pasewalk_Bürgerbündnis_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5f47af712a760662ad9ed2d24d2e4c47814c5c0b948ebd240bb08ba1dc9b1103;1378;1;1;0
DOC-5f80bb49b2be;do20fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;5f80bb49b2be2c72bcce9e8f6f2f34a453301e3e966b4fbd59c1abceac6b0568;77305;1;1;0
DOC-5fbb2783a9bf;Göppingen_Linke_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5fbb2783a9bf01e47ec9577dcfe9bb67ea60a4cadf1c5eb4b77406a7542c0aa9;1602;1;1;0
DOC-5fc6bc0480b0;Halle (Saale)_FWG_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;5fc6bc0480b0b206e04c7570a764d6df7772d8e1525c8c329034e9e78b9a461a;27565;1;1;0
DOC-5fe40a8968e8;go16cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;5fe40a8968e80678bfb5901f4f387e8076a072f55db3439b4f773f8b2f124442;34366;1;1;0
DOC-60329ab6f120;pb20fpb.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;60329ab6f120554324150423c9d8aad2369d9a3b2ba50ecf0c62becb7aaa9eb0;22851;1;1;0
DOC-603b50001315;rt14spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;603b500013154470409f26bd37acc59709d76cbc9ab2dc4409c9e1c962d8794a;73889;1;1;0
DOC-6063cfc91cc0;Villingen-Schwenningen_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;6063cfc91cc0bc4433633505ab77e99a8cfafc87a706c76f29d76a50b81c22d7;8552;1;1;0
DOC-607142c075bb;in20juu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;607142c075bb4edab10c598a2d17b228201928c74683fef60889ce3f13c2a5d9;10201;1;1;0
DOC-60b18399313f;lb18bfl.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2018.0;60b18399313f68fe7d19629f28a45fd4d1383df2c2db300bce49b53a31bae5ec;13135;1;1;0
DOC-60bbf935bdb8;of16cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;60bbf935bdb878c79d27653a9ddfca7cd7a0f42b62bacf4d13c5a552e03d0fb7;90789;1;1;0
DOC-60c613e0491c;rt19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;60c613e0491c1db269e4fcb98bc0dcc25ff810eb3d65e9de112bcb77cf7caded;10192;1;1;0
DOC-60d8060c34bf;ol16spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;60d8060c34bf6c7a3aa6321580df2669ca7600c363c20d7b2008c51b05e73a8f;92490;1;1;0
DOC-60dc0fab73e7;Saarbrücken_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;60dc0fab73e705d0afdcf3782534517b56ebeb799e4c664083eb6b683c5178a6;116499;1;1;0
DOC-6102608a8001;ac14fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;6102608a80018a7dfa46dcf8995ae3a10c213704d21b5d993ac34e48e4f4ab08;39348;1;1;0
DOC-610812a16e84;Heilbronn_PRO_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;610812a16e84158ee7fee55d6defb1dc212925a5b3a1c4761703d8a52abcbb07;5477;1;1;0
DOC-6138ec605997;sa06spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;6138ec605997f6957d273c7bed771ee38a7e9af7daa73bc02a165bf3768b3d2b;30553;1;1;0
DOC-6139dd283c33;sb19cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;6139dd283c330573fdd7bc6a16fbd03f299d5ab8c5d9c6b69e2e69b4778b76a1;72552;1;1;0
DOC-6148376c4bbe;bo04fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2004.0;6148376c4bbeb9590d594081b882d6b6ff927506c04e508443ca2acdc2c805be;45559;1;1;0
DOC-6153cc7f0331;ac14cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;6153cc7f03313edcb9a414394b9e2c64538007c4b4626cbd860614f52ead5949;35974;1;1;0
DOC-616f2dd6312e;of06fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2006.0;616f2dd6312e5d90eb493b2b6452777d282760f2b43d43ebe075e27b543a01ef;182225;1;1;0
DOC-618adaed63d2;Waren (Müritz)_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;618adaed63d269ddfd28a116e11156afe1818ccf42196c387d79d50dbde3a062;14594;1;1;0
DOC-61a211c1aab0;je19gut.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;61a211c1aab0c5412a416e8a181c7002b605f8f38fbd41fdb4fc49d5ccddd71c;49215;1;1;0
DOC-61ab63f938dc;mg09fdp.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;61ab63f938dc8ee479af8c980fc0769f0bf706461058a686302d9a083c05667c;46104;1;1;0
DOC-61eea7aa43d2;Leipzig_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;61eea7aa43d2a3a25109a08b236806b19f676de040888dbfac316913889fbc97;82623;1;1;0
DOC-6206af1d3081;Sigmaringen_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;6206af1d3081211b717a5e5572ffb02526ae210c0cca9ec4d539cb71dee37a45;3459;1;1;0
DOC-624d48d12953;em16afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;624d48d129539c8f8e584506b0540287929d30135fac1521b21bf374f550cb2f;7734;1;1;0
DOC-62648190be77;ka16afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2016.0;62648190be779704cb91f5750faf798adf393f49c80b895c4fac6ff753209db4;44616;1;1;0
DOC-6269e6238781;st19afd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;6269e6238781de092ac0c261969b1a57b551b006507d82c18a7b46025006476a;57479;1;1;0
DOC-629d78d9471f;Greifswald_Initative Bürgerentscheid_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;629d78d9471ff671d08a82515219761aac5fad0b0e4092e1ba48321725a89694;1204;1;1;0
DOC-62a2fcca9a6a;hl19spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2019.0;62a2fcca9a6abb807fc78218f00a0e335309f88d14c0f9600db03cdbc2b35028;70585;1;1;0
DOC-630f6d3aa824;Bad Schönborn_SPD_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;630f6d3aa824e179a0339d435e9e66419879cdf684fe98d79597b719e4c2bc87;4183;1;1;0
DOC-631604ce7755;Bad Dürrenberg_Grüne_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;631604ce7755f9fa8c22f7ff81531b4194b8523b36f389edf286baaa99f737c4;57643;1;1;0
DOC-634a0327c23d;wu20cdu.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;634a0327c23da27530bfc4f8d88e61001cc4c25bed62169fa4f4602aa63c2ccf;54775;1;1;0
DOC-6386803ab95c;Bad Kreuznach_Bündnis für Bad Kreuznach_2024.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2024.0;6386803ab95cea10724b8af19eba8c4b7ad82c094ae6196857033b99962c8841;3531;1;1;0
DOC-63937c824176;da01spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2001.0;63937c8241767e3fa0af4c4026bac194b8b73a293e9f9dec6431f46c40e5b766;42546;1;1;0
DOC-63dd8f89a059;Neuwied_Grüne_2024.txt;anderes kommunales Wahlprogramm;Landkreis;2024.0;63dd8f89a059927de246d77daef927928cec46fd0bcb9756b972370f6f6c29ff;21609;2;1;1
DOC-63e449af4242;hd14lin.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2014.0;63e449af424235c3d8812386ad7466cce92016d3ab8fd95fd082aa44fdf8c70f;67681;1;1;0
DOC-63fb26b0cf30;le20spd.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2020.0;63fb26b0cf30b098dbc2c85795b462953352ad40d2f805d3d6bf930f22d9f364;76898;1;1;0
DOC-641aa2f29030;pb09dip.txt;Kommunalwahlprogramm Gemeinde;Gemeinde;2009.0;641aa2f29030051d53c5f62c93342bbb34a95a2f0ed842ef48ec7167ff8b5e6f;16107;1;1;0
